3.28
3.28
3.28
2.23
2.23
2.23
2.23
1.28
1.28
1.28
1.28
3.11
3.11
3.11
1.23
1.23
1.23
1.23
2.7
2.7
2.7
2.7
2.02
2.02
2.02
2.02
7.08
7.08
7.08
7.08
1.02
1.02
1.02
5.4
2.16
2.16
2.16
2.16
1.88
1.88
1.88
1.88
1.41
1.41
1.41
1.41
1.07
1.07
1.07
1.07
1.29
1.29
1.29
1.29
1.39
1.39
1.39
7.41
7.41
7.41
7.41
3.23
3.23
3.23
3.23
7.89
7.89
7.89
7.89
1.82
1.82
1.82
1.82
5.25
5.25
5.25
5.25
1.21
1.21
1.21
1.21
2
2
2
2
6.82
6.82
6.82
6.82
1.1
1.1
1.1
1.73
1.73
1.73
1.73
1.38
1.38
1.38
1.38
1
1
1
1.15
1.15
1.15
3.75
3.75
3.75
3.75
3.65
3.65
3.65
1.93
1.93
1.93
3.83
3.83
3.83
2.12
2.12
2.12
2.12
1.2
1.2
1.2
1.2
1.27
1.27
1.27
1.27
1.47
1.47
1.47
1.06
1.06
1.06
9.24
9.24
6
6
6
1.41
1.41
1.17
1.17
1.17
1.04
1.04
1.04
2.89
2.89
2.89
4.77
4.77
3.39
3.39
3.39
1.05
1.05
1.05
1.31
28.77
28.77
1.46
1.46
1.46
1.04
1.04
1.04
9.48
9.48
9.48
2.6
2.6
2.6
1.03
1.03
1.03
20.53
20.53
1.07
1.07
1.07
1.16
1.16
1.16
2.45
1.63
3.12
2.13
1.29
1.67
1.41
3.23
14.82
37.89
2.04
1.27
1.23
1.25
1.15
1.02
8.69
1.11
2.18
1.38
1.07
1.07
1.72
1.29
4.83
1.26
1.38
2.02
1.16
1.03
1.03
1.08
1.00
2.07
1.29
2.02
1.51
7.03
1.15
24.38
2.74
1.29
1.71
1.14
2.54
11.50
3.49
2.00
1.37
11.35
1.37
3.87
1.66
1.35
1.37
8.86
3.73
1.00
1.32
1.23
2.85
1.13
1.92
1.11
3.25
1.10
51.50
5.61
3.42
1.31
1.48
1.13
7.84
1.08
1.16
1.44
1.73
6.27
1.57
2.19
4.95
5.15
3.24
1.39
2.67
1.41
10.03
2.61
2.29
1.09
1.12
3.13
13.72
13.07
2.45
1.07
2.16
1.07
1.27
3.14
2.49
1.12
8.92
13.73
22.07
1.11
4.25
1.00
1.28
1.00
4.32
2.16
1.00
3.04
1.92
1.00
1.00
8.08
1.40
1.84
16.59
1.14
1.99
4.14
1.04
1.67
9.47
10.68
2.85
