Timestamp,Event,Value,Predicted_Crash
2026-08-15 14:29:37,Live Multiplier,3.06,
2026-08-15 14:29:37,Live Multiplier,3.08,
2026-08-15 14:29:37,Live Multiplier,3.11,
2026-08-15 14:29:37,Live Multiplier,3.14,
2026-08-15 14:29:37,Live Multiplier,3,
2026-08-15 14:29:37,Live Multiplier,3.03,
2026-08-15 14:29:37,Live Multiplier,3.06,
2026-08-15 14:29:37,Live Multiplier,3.08,
2026-08-15 14:29:37,Live Multiplier,3.11,
2026-08-15 14:29:37,Live Multiplier,3.14,
2026-08-15 14:29:37,Live Multiplier,3.17,
2026-08-15 14:29:37,Live Multiplier,3.19,
2026-08-15 14:29:37,Live Multiplier,3.22,
2026-08-15 14:29:37,Live Multiplier,3.17,
2026-08-15 14:29:37,Live Multiplier,3.19,
2026-08-15 14:29:37,Live Multiplier,3.22,
2026-08-15 14:29:37,Live Multiplier,3.25,
2026-08-15 14:29:37,Live Multiplier,3.25,
2026-08-15 14:29:37,Live Multiplier,3.28,
2026-08-15 14:29:37,Live Multiplier,3.28,
2026-08-15 14:29:37,Live Multiplier,3.31,
2026-08-15 14:29:37,Live Multiplier,3.33,
2026-08-15 14:29:37,Live Multiplier,3.31,
2026-08-15 14:29:37,Live Multiplier,3.33,
2026-08-15 14:29:37,Live Multiplier,3.36,
2026-08-15 14:29:37,Live Multiplier,3.36,
2026-08-15 14:29:37,Live Multiplier,3.39,
2026-08-15 14:29:37,Live Multiplier,3.39,
2026-08-15 14:29:37,Live Multiplier,3.42,
2026-08-15 14:29:37,Live Multiplier,3.42,
2026-08-15 14:29:37,Live Multiplier,3.45,
2026-08-15 14:29:38,Live Multiplier,3.48,
2026-08-15 14:29:38,Live Multiplier,3.45,
2026-08-15 14:29:38,Live Multiplier,3.48,
2026-08-15 14:29:38,Live Multiplier,3.51,
2026-08-15 14:29:38,Live Multiplier,3.51,
2026-08-15 14:29:38,Live Multiplier,3.54,
2026-08-15 14:29:38,Live Multiplier,3.57,
2026-08-15 14:29:38,Live Multiplier,3.6,
2026-08-15 14:29:38,Live Multiplier,3.64,
2026-08-15 14:29:38,Live Multiplier,3.67,
2026-08-15 14:29:38,Live Multiplier,3.7,
2026-08-15 14:29:38,Live Multiplier,3.73,
2026-08-15 14:29:38,Live Multiplier,3.76,
2026-08-15 14:29:39,Live Multiplier,3.8,
2026-08-15 14:29:39,Live Multiplier,3.54,
2026-08-15 14:29:39,Live Multiplier,3.57,
2026-08-15 14:29:39,Live Multiplier,3.83,
2026-08-15 14:29:39,Live Multiplier,3.6,
2026-08-15 14:29:39,Live Multiplier,3.64,
2026-08-15 14:29:39,Live Multiplier,3.67,
2026-08-15 14:29:39,Live Multiplier,3.7,
2026-08-15 14:29:39,Live Multiplier,3.73,
2026-08-15 14:29:39,Live Multiplier,3.76,
2026-08-15 14:29:39,Live Multiplier,3.8,
2026-08-15 14:29:39,Live Multiplier,3.83,
2026-08-15 14:29:39,Live Multiplier,3.86,
2026-08-15 14:29:39,Live Multiplier,3.86,
2026-08-15 14:29:39,Live Multiplier,3.9,
2026-08-15 14:29:39,Live Multiplier,3.9,
2026-08-15 14:29:39,Live Multiplier,3.93,
2026-08-15 14:29:39,Live Multiplier,3.93,
2026-08-15 14:29:39,Live Multiplier,3.97,
2026-08-15 14:29:39,Live Multiplier,3.97,
2026-08-15 14:29:39,Live Multiplier,4,
2026-08-15 14:29:39,Live Multiplier,4,
2026-08-15 14:29:39,Live Multiplier,4.03,
2026-08-15 14:29:39,Live Multiplier,4.03,
2026-08-15 14:29:39,Live Multiplier,4.03,
2026-08-15 14:29:39,Live Multiplier,4.07,
2026-08-15 14:29:39,Live Multiplier,4.07,
2026-08-15 14:29:39,Live Multiplier,4.07,
2026-08-15 14:29:39,Live Multiplier,4.11,
2026-08-15 14:29:39,Live Multiplier,4.11,
2026-08-15 14:29:40,Live Multiplier,4.11,
2026-08-15 14:29:40,Live Multiplier,4.14,
2026-08-15 14:29:40,Live Multiplier,4.14,
2026-08-15 14:29:40,Live Multiplier,4.18,
2026-08-15 14:29:40,Live Multiplier,4.14,
2026-08-15 14:29:40,Live Multiplier,4.18,
2026-08-15 14:29:40,Live Multiplier,4.18,
2026-08-15 14:29:40,Live Multiplier,4.21,
2026-08-15 14:29:40,Live Multiplier,4.21,
2026-08-15 14:29:40,Live Multiplier,4.21,
2026-08-15 14:29:40,Live Multiplier,4.25,
2026-08-15 14:29:40,Live Multiplier,4.25,
2026-08-15 14:29:40,Live Multiplier,4.25,
2026-08-15 14:29:40,Live Multiplier,4.29,
2026-08-15 14:29:40,Live Multiplier,4.29,
2026-08-15 14:29:40,Live Multiplier,4.29,
2026-08-15 14:29:40,Live Multiplier,4.32,
2026-08-15 14:29:40,Live Multiplier,4.32,
2026-08-15 14:29:40,Live Multiplier,4.32,
2026-08-15 14:29:40,Live Multiplier,4.36,
2026-08-15 14:29:40,Live Multiplier,4.36,
2026-08-15 14:29:40,Live Multiplier,4.36,
2026-08-15 14:29:40,Live Multiplier,4.4,
2026-08-15 14:29:40,Live Multiplier,4.4,
2026-08-15 14:29:40,Live Multiplier,4.4,
2026-08-15 14:29:40,Live Multiplier,4.44,
2026-08-15 14:29:40,Live Multiplier,4.44,
2026-08-15 14:29:40,Live Multiplier,4.44,
2026-08-15 14:29:40,Live Multiplier,4.48,
2026-08-15 14:29:40,Live Multiplier,4.48,
2026-08-15 14:29:40,Live Multiplier,4.48,
2026-08-15 14:29:40,Live Multiplier,4.52,
2026-08-15 14:29:41,Live Multiplier,4.52,
2026-08-15 14:29:41,Live Multiplier,4.52,
2026-08-15 14:29:41,Live Multiplier,4.55,
2026-08-15 14:29:41,Live Multiplier,4.55,
2026-08-15 14:29:41,Live Multiplier,4.55,
2026-08-15 14:29:41,Live Multiplier,4.59,
2026-08-15 14:29:41,Live Multiplier,4.59,
2026-08-15 14:29:41,Live Multiplier,4.63,
2026-08-15 14:29:41,Live Multiplier,4.63,
2026-08-15 14:29:41,Live Multiplier,4.67,
2026-08-15 14:29:41,Live Multiplier,4.72,
2026-08-15 14:29:41,Live Multiplier,4.67,
2026-08-15 14:29:41,Live Multiplier,4.72,
2026-08-15 14:29:41,Live Multiplier,4.76,
2026-08-15 14:29:41,Live Multiplier,4.76,
2026-08-15 14:29:41,Live Multiplier,4.59,
2026-08-15 14:29:41,Live Multiplier,4.63,
2026-08-15 14:29:41,Live Multiplier,4.8,
2026-08-15 14:29:41,Live Multiplier,4.8,
2026-08-15 14:29:41,Live Multiplier,4.67,
2026-08-15 14:29:41,Live Multiplier,4.72,
2026-08-15 14:29:41,Live Multiplier,4.76,
2026-08-15 14:29:41,Live Multiplier,4.8,
2026-08-15 14:29:41,Live Multiplier,4.84,
2026-08-15 14:29:41,Live Multiplier,4.84,
2026-08-15 14:29:41,Live Multiplier,4.84,
2026-08-15 14:29:41,Live Multiplier,4.88,
2026-08-15 14:29:41,Live Multiplier,4.92,
2026-08-15 14:29:42,Live Multiplier,4.88,
2026-08-15 14:29:42,Live Multiplier,4.92,
2026-08-15 14:29:42,Live Multiplier,4.97,
2026-08-15 14:29:42,Live Multiplier,5.01,
2026-08-15 14:29:42,Live Multiplier,5.05,
2026-08-15 14:29:42,Live Multiplier,4.97,
2026-08-15 14:29:42,Live Multiplier,5.01,
2026-08-15 14:29:42,Live Multiplier,5.05,
2026-08-15 14:29:42,Live Multiplier,5.1,
2026-08-15 14:29:42,Live Multiplier,5.14,
2026-08-15 14:29:42,Live Multiplier,4.88,
2026-08-15 14:29:42,Live Multiplier,4.92,
2026-08-15 14:29:42,Live Multiplier,4.97,
2026-08-15 14:29:42,Live Multiplier,5.01,
2026-08-15 14:29:42,Live Multiplier,5.05,
2026-08-15 14:29:42,Live Multiplier,5.1,
2026-08-15 14:29:42,Live Multiplier,5.14,
2026-08-15 14:29:42,Live Multiplier,5.1,
2026-08-15 14:29:42,Live Multiplier,5.14,
2026-08-15 14:29:42,Live Multiplier,5.19,
2026-08-15 14:29:42,Live Multiplier,5.19,
2026-08-15 14:29:42,Live Multiplier,5.19,
2026-08-15 14:29:42,Live Multiplier,5.23,
2026-08-15 14:29:42,Live Multiplier,5.23,
2026-08-15 14:29:42,Live Multiplier,5.23,
2026-08-15 14:29:42,Live Multiplier,5.28,
2026-08-15 14:29:42,Live Multiplier,5.28,
2026-08-15 14:29:42,Live Multiplier,5.28,
2026-08-15 14:29:42,Live Multiplier,5.32,
2026-08-15 14:29:42,Live Multiplier,5.32,
2026-08-15 14:29:42,Live Multiplier,5.32,
2026-08-15 14:29:42,Live Multiplier,5.37,
2026-08-15 14:29:42,Live Multiplier,5.37,
2026-08-15 14:29:42,Live Multiplier,5.37,
2026-08-15 14:29:43,Live Multiplier,5.42,
2026-08-15 14:29:43,Live Multiplier,5.42,
2026-08-15 14:29:43,Live Multiplier,5.42,
2026-08-15 14:29:43,Live Multiplier,5.46,
2026-08-15 14:29:43,Live Multiplier,5.46,
2026-08-15 14:29:43,Live Multiplier,5.46,
2026-08-15 14:29:43,Live Multiplier,5.51,
2026-08-15 14:29:43,Live Multiplier,5.51,
2026-08-15 14:29:43,Live Multiplier,5.51,
2026-08-15 14:29:43,Live Multiplier,5.56,
2026-08-15 14:29:43,Live Multiplier,5.56,
2026-08-15 14:29:43,Live Multiplier,5.56,
2026-08-15 14:29:43,Crash,5.6,
2026-08-15 14:29:43,Crash,5.6,
2026-08-15 14:29:43,Crash,5.6,
2026-08-15 14:29:46,Round Start,,0
2026-08-15 14:29:46,Round Start,,0
2026-08-15 14:29:48,Round Start,,0
2026-08-15 14:29:52,Live Multiplier,1,
2026-08-15 14:29:52,Live Multiplier,1,
2026-08-15 14:29:52,Live Multiplier,1,
2026-08-15 14:29:52,Live Multiplier,1.01,
2026-08-15 14:29:52,Live Multiplier,1.01,
2026-08-15 14:29:52,Live Multiplier,1.01,
2026-08-15 14:29:52,Live Multiplier,1.02,
2026-08-15 14:29:52,Live Multiplier,1.02,
2026-08-15 14:29:52,Live Multiplier,1.02,
2026-08-15 14:29:52,Live Multiplier,1.03,
2026-08-15 14:29:52,Live Multiplier,1.03,
2026-08-15 14:29:52,Live Multiplier,1.03,
2026-08-15 14:29:52,Live Multiplier,1.04,
2026-08-15 14:29:52,Live Multiplier,1.04,
2026-08-15 14:29:52,Live Multiplier,1.04,
2026-08-15 14:29:52,Live Multiplier,1.04,
2026-08-15 14:29:52,Live Multiplier,1.04,
2026-08-15 14:29:52,Live Multiplier,1.04,
2026-08-15 14:29:52,Live Multiplier,1.05,
2026-08-15 14:29:52,Live Multiplier,1.05,
2026-08-15 14:29:52,Live Multiplier,1.05,
2026-08-15 14:29:52,Live Multiplier,1.06,
2026-08-15 14:29:52,Live Multiplier,1.06,
2026-08-15 14:29:52,Live Multiplier,1.06,
2026-08-15 14:29:52,Live Multiplier,1.07,
2026-08-15 14:29:52,Live Multiplier,1.07,
2026-08-15 14:29:52,Live Multiplier,1.07,
2026-08-15 14:29:53,Live Multiplier,1.08,
2026-08-15 14:29:53,Live Multiplier,1.08,
2026-08-15 14:29:53,Live Multiplier,1.08,
2026-08-15 14:29:53,Live Multiplier,1.09,
2026-08-15 14:29:53,Live Multiplier,1.09,
2026-08-15 14:29:53,Live Multiplier,1.09,
2026-08-15 14:29:53,Live Multiplier,1.1,
2026-08-15 14:29:53,Live Multiplier,1.1,
2026-08-15 14:29:53,Live Multiplier,1.1,
2026-08-15 14:29:53,Live Multiplier,1.11,
2026-08-15 14:29:53,Live Multiplier,1.11,
2026-08-15 14:29:53,Live Multiplier,1.11,
2026-08-15 14:29:53,Live Multiplier,1.12,
2026-08-15 14:29:53,Live Multiplier,1.12,
2026-08-15 14:29:53,Live Multiplier,1.12,
2026-08-15 14:29:53,Live Multiplier,1.13,
2026-08-15 14:29:53,Live Multiplier,1.13,
2026-08-15 14:29:53,Live Multiplier,1.13,
2026-08-15 14:29:53,Live Multiplier,1.14,
2026-08-15 14:29:53,Live Multiplier,1.14,
2026-08-15 14:29:53,Live Multiplier,1.14,
2026-08-15 14:29:53,Live Multiplier,1.15,
2026-08-15 14:29:53,Live Multiplier,1.15,
2026-08-15 14:29:53,Live Multiplier,1.15,
2026-08-15 14:29:53,Live Multiplier,1.16,
2026-08-15 14:29:53,Live Multiplier,1.16,
2026-08-15 14:29:53,Live Multiplier,1.16,
2026-08-15 14:29:54,Live Multiplier,1.17,
2026-08-15 14:29:54,Live Multiplier,1.17,
2026-08-15 14:29:54,Live Multiplier,1.17,
2026-08-15 14:29:54,Live Multiplier,1.18,
2026-08-15 14:29:54,Live Multiplier,1.18,
2026-08-15 14:29:54,Live Multiplier,1.18,
2026-08-15 14:29:54,Live Multiplier,1.19,
2026-08-15 14:29:54,Live Multiplier,1.19,
2026-08-15 14:29:54,Live Multiplier,1.19,
2026-08-15 14:29:54,Live Multiplier,1.2,
2026-08-15 14:29:54,Live Multiplier,1.2,
2026-08-15 14:29:54,Live Multiplier,1.2,
2026-08-15 14:29:54,Live Multiplier,1.21,
2026-08-15 14:29:54,Live Multiplier,1.21,
2026-08-15 14:29:54,Live Multiplier,1.21,
2026-08-15 14:29:54,Live Multiplier,1.22,
2026-08-15 14:29:54,Live Multiplier,1.22,
2026-08-15 14:29:54,Live Multiplier,1.22,
2026-08-15 14:29:54,Live Multiplier,1.23,
2026-08-15 14:29:54,Live Multiplier,1.23,
2026-08-15 14:29:54,Live Multiplier,1.23,
2026-08-15 14:29:54,Live Multiplier,1.24,
2026-08-15 14:29:54,Live Multiplier,1.24,
2026-08-15 14:29:54,Live Multiplier,1.24,
2026-08-15 14:29:54,Live Multiplier,1.25,
2026-08-15 14:29:54,Live Multiplier,1.25,
2026-08-15 14:29:54,Live Multiplier,1.25,
2026-08-15 14:29:54,Live Multiplier,1.26,
2026-08-15 14:29:54,Live Multiplier,1.26,
2026-08-15 14:29:54,Live Multiplier,1.26,
2026-08-15 14:29:54,Live Multiplier,1.27,
2026-08-15 14:29:54,Live Multiplier,1.27,
2026-08-15 14:29:54,Live Multiplier,1.27,
2026-08-15 14:29:55,Live Multiplier,1.29,
2026-08-15 14:29:55,Live Multiplier,1.29,
2026-08-15 14:29:55,Live Multiplier,1.29,
2026-08-15 14:29:55,Live Multiplier,1.3,
2026-08-15 14:29:55,Live Multiplier,1.3,
2026-08-15 14:29:55,Live Multiplier,1.3,
2026-08-15 14:29:55,Live Multiplier,1.31,
2026-08-15 14:29:55,Live Multiplier,1.31,
2026-08-15 14:29:55,Live Multiplier,1.31,
2026-08-15 14:29:55,Live Multiplier,1.32,
2026-08-15 14:29:55,Live Multiplier,1.32,
2026-08-15 14:29:55,Live Multiplier,1.32,
2026-08-15 14:29:55,Live Multiplier,1.33,
2026-08-15 14:29:55,Live Multiplier,1.33,
2026-08-15 14:29:55,Live Multiplier,1.33,
2026-08-15 14:29:55,Live Multiplier,1.34,
2026-08-15 14:29:55,Live Multiplier,1.34,
2026-08-15 14:29:55,Live Multiplier,1.34,
2026-08-15 14:29:55,Live Multiplier,1.35,
2026-08-15 14:29:55,Live Multiplier,1.35,
2026-08-15 14:29:55,Live Multiplier,1.35,
2026-08-15 14:29:55,Live Multiplier,1.37,
2026-08-15 14:29:55,Live Multiplier,1.37,
2026-08-15 14:29:55,Live Multiplier,1.37,
2026-08-15 14:29:55,Live Multiplier,1.38,
2026-08-15 14:29:55,Live Multiplier,1.38,
2026-08-15 14:29:55,Live Multiplier,1.38,
2026-08-15 14:29:55,Live Multiplier,1.39,
2026-08-15 14:29:55,Live Multiplier,1.39,
2026-08-15 14:29:55,Live Multiplier,1.39,
2026-08-15 14:29:56,Live Multiplier,1.4,
2026-08-15 14:29:56,Live Multiplier,1.4,
2026-08-15 14:29:56,Live Multiplier,1.4,
2026-08-15 14:29:56,Live Multiplier,1.41,
2026-08-15 14:29:56,Live Multiplier,1.41,
2026-08-15 14:29:56,Live Multiplier,1.41,
2026-08-15 14:29:56,Live Multiplier,1.43,
2026-08-15 14:29:56,Live Multiplier,1.43,
2026-08-15 14:29:56,Live Multiplier,1.43,
2026-08-15 14:29:56,Live Multiplier,1.44,
2026-08-15 14:29:56,Live Multiplier,1.44,
2026-08-15 14:29:56,Live Multiplier,1.44,
2026-08-15 14:29:56,Live Multiplier,1.45,
2026-08-15 14:29:56,Live Multiplier,1.45,
2026-08-15 14:29:56,Live Multiplier,1.45,
2026-08-15 14:29:56,Live Multiplier,1.46,
2026-08-15 14:29:56,Live Multiplier,1.46,
2026-08-15 14:29:56,Live Multiplier,1.46,
2026-08-15 14:29:56,Live Multiplier,1.48,
2026-08-15 14:29:56,Live Multiplier,1.48,
2026-08-15 14:29:56,Live Multiplier,1.48,
2026-08-15 14:29:56,Live Multiplier,1.49,
2026-08-15 14:29:56,Live Multiplier,1.49,
2026-08-15 14:29:56,Live Multiplier,1.49,
2026-08-15 14:29:56,Live Multiplier,1.5,
2026-08-15 14:29:56,Live Multiplier,1.5,
2026-08-15 14:29:56,Live Multiplier,1.5,
2026-08-15 14:29:56,Live Multiplier,1.52,
2026-08-15 14:29:56,Live Multiplier,1.52,
2026-08-15 14:29:56,Live Multiplier,1.52,
2026-08-15 14:29:57,Live Multiplier,1.53,
2026-08-15 14:29:57,Live Multiplier,1.53,
2026-08-15 14:29:57,Live Multiplier,1.53,
2026-08-15 14:29:57,Live Multiplier,1.54,
2026-08-15 14:29:57,Live Multiplier,1.54,
2026-08-15 14:29:57,Live Multiplier,1.54,
2026-08-15 14:29:57,Live Multiplier,1.56,
2026-08-15 14:29:57,Live Multiplier,1.56,
2026-08-15 14:29:57,Live Multiplier,1.56,
2026-08-15 14:29:57,Live Multiplier,1.57,
2026-08-15 14:29:57,Live Multiplier,1.57,
2026-08-15 14:29:57,Live Multiplier,1.57,
2026-08-15 14:29:57,Live Multiplier,1.58,
2026-08-15 14:29:57,Live Multiplier,1.58,
2026-08-15 14:29:57,Live Multiplier,1.58,
2026-08-15 14:29:57,Live Multiplier,1.6,
2026-08-15 14:29:57,Live Multiplier,1.6,
2026-08-15 14:29:57,Live Multiplier,1.6,
2026-08-15 14:29:57,Live Multiplier,1.61,
2026-08-15 14:29:57,Live Multiplier,1.61,
2026-08-15 14:29:57,Live Multiplier,1.61,
2026-08-15 14:29:57,Live Multiplier,1.62,
2026-08-15 14:29:57,Live Multiplier,1.62,
2026-08-15 14:29:57,Live Multiplier,1.62,
2026-08-15 14:29:57,Live Multiplier,1.64,
2026-08-15 14:29:57,Live Multiplier,1.64,
2026-08-15 14:29:57,Live Multiplier,1.64,
2026-08-15 14:29:57,Live Multiplier,1.65,
2026-08-15 14:29:57,Live Multiplier,1.65,
2026-08-15 14:29:57,Live Multiplier,1.65,
2026-08-15 14:29:58,Live Multiplier,1.67,
2026-08-15 14:29:58,Live Multiplier,1.67,
2026-08-15 14:29:58,Live Multiplier,1.67,
2026-08-15 14:29:58,Live Multiplier,1.68,
2026-08-15 14:29:58,Live Multiplier,1.68,
2026-08-15 14:29:58,Live Multiplier,1.68,
2026-08-15 14:29:58,Live Multiplier,1.7,
2026-08-15 14:29:58,Live Multiplier,1.7,
2026-08-15 14:29:58,Live Multiplier,1.7,
2026-08-15 14:29:58,Live Multiplier,1.71,
2026-08-15 14:29:58,Live Multiplier,1.71,
2026-08-15 14:29:58,Live Multiplier,1.73,
2026-08-15 14:29:58,Live Multiplier,1.73,
2026-08-15 14:29:58,Live Multiplier,1.71,
2026-08-15 14:29:58,Live Multiplier,1.73,
2026-08-15 14:29:58,Live Multiplier,1.74,
2026-08-15 14:29:58,Live Multiplier,1.74,
2026-08-15 14:29:58,Live Multiplier,1.74,
2026-08-15 14:29:58,Live Multiplier,1.76,
2026-08-15 14:29:58,Live Multiplier,1.76,
2026-08-15 14:29:58,Live Multiplier,1.76,
2026-08-15 14:29:58,Live Multiplier,1.77,
2026-08-15 14:29:58,Live Multiplier,1.77,
2026-08-15 14:29:58,Live Multiplier,1.77,
2026-08-15 14:29:58,Live Multiplier,1.79,
2026-08-15 14:29:58,Live Multiplier,1.79,
2026-08-15 14:29:58,Live Multiplier,1.79,
2026-08-15 14:29:58,Live Multiplier,1.8,
2026-08-15 14:29:58,Live Multiplier,1.8,
2026-08-15 14:29:58,Live Multiplier,1.8,
2026-08-15 14:29:59,Live Multiplier,1.82,
2026-08-15 14:29:59,Live Multiplier,1.82,
2026-08-15 14:29:59,Live Multiplier,1.82,
2026-08-15 14:29:59,Live Multiplier,1.83,
2026-08-15 14:29:59,Live Multiplier,1.83,
2026-08-15 14:29:59,Live Multiplier,1.83,
2026-08-15 14:29:59,Live Multiplier,1.85,
2026-08-15 14:29:59,Live Multiplier,1.85,
2026-08-15 14:29:59,Live Multiplier,1.85,
2026-08-15 14:29:59,Live Multiplier,1.87,
2026-08-15 14:29:59,Live Multiplier,1.87,
2026-08-15 14:29:59,Live Multiplier,1.87,
2026-08-15 14:29:59,Live Multiplier,1.88,
2026-08-15 14:29:59,Live Multiplier,1.88,
2026-08-15 14:29:59,Live Multiplier,1.88,
2026-08-15 14:29:59,Live Multiplier,1.9,
2026-08-15 14:29:59,Live Multiplier,1.9,
2026-08-15 14:29:59,Live Multiplier,1.92,
2026-08-15 14:29:59,Live Multiplier,1.9,
2026-08-15 14:29:59,Live Multiplier,1.92,
2026-08-15 14:29:59,Live Multiplier,1.92,
2026-08-15 14:29:59,Live Multiplier,1.93,
2026-08-15 14:29:59,Live Multiplier,1.93,
2026-08-15 14:29:59,Live Multiplier,1.93,
2026-08-15 14:29:59,Live Multiplier,1.95,
2026-08-15 14:29:59,Live Multiplier,1.95,
2026-08-15 14:29:59,Live Multiplier,1.95,
2026-08-15 14:29:59,Live Multiplier,1.97,
2026-08-15 14:29:59,Live Multiplier,1.97,
2026-08-15 14:29:59,Live Multiplier,1.97,
2026-08-15 14:30:00,Live Multiplier,1.98,
2026-08-15 14:30:00,Live Multiplier,1.98,
2026-08-15 14:30:00,Live Multiplier,1.98,
2026-08-15 14:30:00,Live Multiplier,2,
2026-08-15 14:30:00,Live Multiplier,2,
2026-08-15 14:30:00,Live Multiplier,2,
2026-08-15 14:30:00,Live Multiplier,2.02,
2026-08-15 14:30:00,Live Multiplier,2.02,
2026-08-15 14:30:00,Live Multiplier,2.02,
2026-08-15 14:30:00,Live Multiplier,2.03,
2026-08-15 14:30:00,Live Multiplier,2.03,
2026-08-15 14:30:00,Live Multiplier,2.03,
2026-08-15 14:30:00,Live Multiplier,2.05,
2026-08-15 14:30:00,Live Multiplier,2.05,
2026-08-15 14:30:00,Live Multiplier,2.07,
2026-08-15 14:30:00,Live Multiplier,2.07,
2026-08-15 14:30:00,Live Multiplier,2.05,
2026-08-15 14:30:00,Live Multiplier,2.07,
2026-08-15 14:30:00,Live Multiplier,2.09,
2026-08-15 14:30:00,Live Multiplier,2.11,
2026-08-15 14:30:00,Live Multiplier,2.12,
2026-08-15 14:30:00,Live Multiplier,2.09,
2026-08-15 14:30:00,Live Multiplier,2.11,
2026-08-15 14:30:00,Live Multiplier,2.12,
2026-08-15 14:30:01,Live Multiplier,2.09,
2026-08-15 14:30:01,Live Multiplier,2.11,
2026-08-15 14:30:01,Live Multiplier,2.12,
2026-08-15 14:30:01,Live Multiplier,2.14,
2026-08-15 14:30:01,Live Multiplier,2.14,
2026-08-15 14:30:01,Live Multiplier,2.16,
2026-08-15 14:30:01,Live Multiplier,2.16,
2026-08-15 14:30:01,Live Multiplier,2.18,
2026-08-15 14:30:01,Live Multiplier,2.14,
2026-08-15 14:30:01,Live Multiplier,2.16,
2026-08-15 14:30:01,Live Multiplier,2.18,
2026-08-15 14:30:01,Live Multiplier,2.18,
2026-08-15 14:30:01,Live Multiplier,2.2,
2026-08-15 14:30:01,Live Multiplier,2.2,
2026-08-15 14:30:01,Live Multiplier,2.2,
2026-08-15 14:30:01,Live Multiplier,2.22,
2026-08-15 14:30:01,Live Multiplier,2.22,
2026-08-15 14:30:01,Live Multiplier,2.24,
2026-08-15 14:30:01,Live Multiplier,2.24,
2026-08-15 14:30:01,Live Multiplier,2.22,
2026-08-15 14:30:01,Live Multiplier,2.24,
2026-08-15 14:30:01,Live Multiplier,2.26,
2026-08-15 14:30:01,Live Multiplier,2.26,
2026-08-15 14:30:01,Live Multiplier,2.28,
2026-08-15 14:30:01,Live Multiplier,2.28,
2026-08-15 14:30:01,Live Multiplier,2.3,
2026-08-15 14:30:01,Live Multiplier,2.26,
2026-08-15 14:30:01,Live Multiplier,2.28,
2026-08-15 14:30:01,Live Multiplier,2.3,
2026-08-15 14:30:01,Live Multiplier,2.32,
2026-08-15 14:30:01,Live Multiplier,2.3,
2026-08-15 14:30:01,Live Multiplier,2.32,
2026-08-15 14:30:01,Live Multiplier,2.32,
2026-08-15 14:30:01,Live Multiplier,2.34,
2026-08-15 14:30:02,Live Multiplier,2.34,
2026-08-15 14:30:02,Live Multiplier,2.34,
2026-08-15 14:30:02,Live Multiplier,2.36,
2026-08-15 14:30:02,Live Multiplier,2.36,
2026-08-15 14:30:02,Live Multiplier,2.36,
2026-08-15 14:30:02,Live Multiplier,2.38,
2026-08-15 14:30:02,Live Multiplier,2.38,
2026-08-15 14:30:02,Live Multiplier,2.38,
2026-08-15 14:30:02,Live Multiplier,2.4,
2026-08-15 14:30:02,Live Multiplier,2.4,
2026-08-15 14:30:02,Live Multiplier,2.4,
2026-08-15 14:30:02,Live Multiplier,2.42,
2026-08-15 14:30:02,Live Multiplier,2.42,
2026-08-15 14:30:02,Live Multiplier,2.42,
2026-08-15 14:30:02,Live Multiplier,2.44,
2026-08-15 14:30:02,Live Multiplier,2.44,
2026-08-15 14:30:02,Live Multiplier,2.46,
2026-08-15 14:30:02,Live Multiplier,2.44,
2026-08-15 14:30:02,Live Multiplier,2.46,
2026-08-15 14:30:02,Live Multiplier,2.46,
2026-08-15 14:30:02,Live Multiplier,2.48,
2026-08-15 14:30:02,Live Multiplier,2.48,
2026-08-15 14:30:02,Live Multiplier,2.48,
2026-08-15 14:30:02,Live Multiplier,2.51,
2026-08-15 14:30:02,Live Multiplier,2.51,
2026-08-15 14:30:02,Live Multiplier,2.51,
2026-08-15 14:30:02,Live Multiplier,2.53,
2026-08-15 14:30:02,Live Multiplier,2.53,
2026-08-15 14:30:02,Live Multiplier,2.53,
2026-08-15 14:30:02,Live Multiplier,2.55,
2026-08-15 14:30:03,Live Multiplier,2.55,
2026-08-15 14:30:03,Live Multiplier,2.55,
2026-08-15 14:30:03,Live Multiplier,2.57,
2026-08-15 14:30:03,Live Multiplier,2.57,
2026-08-15 14:30:03,Live Multiplier,2.57,
2026-08-15 14:30:03,Live Multiplier,2.59,
2026-08-15 14:30:03,Live Multiplier,2.59,
2026-08-15 14:30:03,Live Multiplier,2.59,
2026-08-15 14:30:03,Live Multiplier,2.62,
2026-08-15 14:30:03,Live Multiplier,2.62,
2026-08-15 14:30:03,Live Multiplier,2.62,
2026-08-15 14:30:03,Live Multiplier,2.64,
2026-08-15 14:30:03,Live Multiplier,2.64,
2026-08-15 14:30:03,Live Multiplier,2.64,
2026-08-15 14:30:03,Live Multiplier,2.66,
2026-08-15 14:30:03,Live Multiplier,2.66,
2026-08-15 14:30:03,Live Multiplier,2.66,
2026-08-15 14:30:03,Live Multiplier,2.68,
2026-08-15 14:30:03,Live Multiplier,2.68,
2026-08-15 14:30:03,Live Multiplier,2.68,
2026-08-15 14:30:03,Live Multiplier,2.71,
2026-08-15 14:30:03,Live Multiplier,2.71,
2026-08-15 14:30:03,Live Multiplier,2.71,
2026-08-15 14:30:03,Live Multiplier,2.73,
2026-08-15 14:30:03,Live Multiplier,2.73,
2026-08-15 14:30:03,Live Multiplier,2.73,
2026-08-15 14:30:03,Live Multiplier,2.76,
2026-08-15 14:30:03,Live Multiplier,2.76,
